Entity,Code,Date,Johns Hopkins,WHO,ECDC (deaths)
Sudan,SDN,23-Mar-20,,,1
Sudan,SDN,24-Mar-20,,,1
Sudan,SDN,25-Mar-20,,,1
Sudan,SDN,26-Mar-20,,,1
Sudan,SDN,27-Mar-20,,,1
Suriname,SUR,22-Jan-20,0,,
Suriname,SUR,23-Jan-20,0,,
Suriname,SUR,24-Jan-20,0,,
Suriname,SUR,25-Jan-20,0,,
Suriname,SUR,26-Jan-20,0,,
Suriname,SUR,27-Jan-20,0,,
Suriname,SUR,28-Jan-20,0,,
Suriname,SUR,29-Jan-20,0,,
Suriname,SUR,30-Jan-20,0,,
Suriname,SUR,31-Jan-20,0,,
Suriname,SUR,1-Feb-20,0,,
Suriname,SUR,2-Feb-20,0,,
Suriname,SUR,3-Feb-20,0,,
Suriname,SUR,4-Feb-20,0,,
Suriname,SUR,5-Feb-20,0,,
Suriname,SUR,6-Feb-20,0,,
Suriname,SUR,7-Feb-20,0,,
Suriname,SUR,8-Feb-20,0,,
Suriname,SUR,9-Feb-20,0,,
Suriname,SUR,10-Feb-20,0,,
Suriname,SUR,11-Feb-20,0,,
Suriname,SUR,12-Feb-20,0,,
Suriname,SUR,13-Feb-20,0,,
Suriname,SUR,14-Feb-20,0,,
Suriname,SUR,15-Feb-20,0,,
Suriname,SUR,16-Feb-20,0,,
Suriname,SUR,17-Feb-20,0,,
Suriname,SUR,18-Feb-20,0,,
Suriname,SUR,19-Feb-20,0,,
Suriname,SUR,20-Feb-20,0,,
Suriname,SUR,21-Feb-20,0,,
Suriname,SUR,22-Feb-20,0,,
Suriname,SUR,23-Feb-20,0,,
Suriname,SUR,24-Feb-20,0,,
Suriname,SUR,25-Feb-20,0,,
Suriname,SUR,26-Feb-20,0,,
Suriname,SUR,27-Feb-20,0,,
Suriname,SUR,28-Feb-20,0,,
Suriname,SUR,29-Feb-20,0,,
Suriname,SUR,1-Mar-20,0,,
Suriname,SUR,2-Mar-20,0,,
Suriname,SUR,3-Mar-20,0,,
Suriname,SUR,4-Mar-20,0,,
Suriname,SUR,5-Mar-20,0,,
Suriname,SUR,6-Mar-20,0,,
Suriname,SUR,7-Mar-20,0,,
Suriname,SUR,8-Mar-20,0,,
Suriname,SUR,9-Mar-20,0,,
Suriname,SUR,10-Mar-20,0,,
Suriname,SUR,11-Mar-20,0,,
Suriname,SUR,12-Mar-20,0,,
Suriname,SUR,13-Mar-20,0,,
Suriname,SUR,14-Mar-20,0,,
Suriname,SUR,15-Mar-20,0,,0
Suriname,SUR,16-Mar-20,0,,
Suriname,SUR,17-Mar-20,0,,
Suriname,SUR,18-Mar-20,0,,
Suriname,SUR,21-Mar-20,,,0
Suriname,SUR,22-Mar-20,,,0
Suriname,SUR,23-Mar-20,,,0
Suriname,SUR,24-Mar-20,,,0
Suriname,SUR,25-Mar-20,,,0
Suriname,SUR,26-Mar-20,,,0
Suriname,SUR,27-Mar-20,,,0
Swaziland,SWZ,22-Jan-20,0,,
Swaziland,SWZ,23-Jan-20,0,,
Swaziland,SWZ,24-Jan-20,0,,
Swaziland,SWZ,25-Jan-20,0,,
Swaziland,SWZ,26-Jan-20,0,,
Swaziland,SWZ,27-Jan-20,0,,
Swaziland,SWZ,28-Jan-20,0,,
Swaziland,SWZ,29-Jan-20,0,,
Swaziland,SWZ,30-Jan-20,0,,
Swaziland,SWZ,31-Jan-20,0,,
Swaziland,SWZ,1-Feb-20,0,,
Swaziland,SWZ,2-Feb-20,0,,
Swaziland,SWZ,3-Feb-20,0,,
Swaziland,SWZ,4-Feb-20,0,,
Swaziland,SWZ,5-Feb-20,0,,
Swaziland,SWZ,6-Feb-20,0,,
Swaziland,SWZ,7-Feb-20,0,,
Swaziland,SWZ,8-Feb-20,0,,
Swaziland,SWZ,9-Feb-20,0,,
Swaziland,SWZ,10-Feb-20,0,,
Swaziland,SWZ,11-Feb-20,0,,
Swaziland,SWZ,12-Feb-20,0,,
Swaziland,SWZ,13-Feb-20,0,,
Swaziland,SWZ,14-Feb-20,0,,
Swaziland,SWZ,15-Feb-20,0,,
Swaziland,SWZ,16-Feb-20,0,,
Swaziland,SWZ,17-Feb-20,0,,
Swaziland,SWZ,18-Feb-20,0,,
Swaziland,SWZ,19-Feb-20,0,,
Swaziland,SWZ,20-Feb-20,0,,
Swaziland,SWZ,21-Feb-20,0,,
Swaziland,SWZ,22-Feb-20,0,,
Swaziland,SWZ,23-Feb-20,0,,
Swaziland,SWZ,24-Feb-20,0,,
Swaziland,SWZ,25-Feb-20,0,,
Swaziland,SWZ,26-Feb-20,0,,
Swaziland,SWZ,27-Feb-20,0,,
Swaziland,SWZ,28-Feb-20,0,,
Swaziland,SWZ,29-Feb-20,0,,
Swaziland,SWZ,1-Mar-20,0,,
Swaziland,SWZ,2-Mar-20,0,,
Swaziland,SWZ,3-Mar-20,0,,
Swaziland,SWZ,4-Mar-20,0,,
Swaziland,SWZ,5-Mar-20,0,,
Swaziland,SWZ,6-Mar-20,0,,
Swaziland,SWZ,7-Mar-20,0,,
Swaziland,SWZ,8-Mar-20,0,,
Swaziland,SWZ,9-Mar-20,0,,
Swaziland,SWZ,10-Mar-20,0,,
Swaziland,SWZ,11-Mar-20,0,,
Swaziland,SWZ,12-Mar-20,0,,
Swaziland,SWZ,13-Mar-20,0,,
Swaziland,SWZ,14-Mar-20,0,,
Swaziland,SWZ,15-Mar-20,0,,0
Swaziland,SWZ,16-Mar-20,0,,0
Swaziland,SWZ,17-Mar-20,0,,0
Swaziland,SWZ,18-Mar-20,0,,0
Swaziland,SWZ,19-Mar-20,,,0
Swaziland,SWZ,20-Mar-20,,,0
Swaziland,SWZ,21-Mar-20,,,0
Swaziland,SWZ,22-Mar-20,,,0
Swaziland,SWZ,23-Mar-20,,,0
Swaziland,SWZ,24-Mar-20,,,0
Swaziland,SWZ,25-Mar-20,,,0
Swaziland,SWZ,26-Mar-20,,,0
Swaziland,SWZ,27-Mar-20,,,0
Sweden,SWE,31-Dec-19,,,0
Sweden,SWE,1-Jan-20,,,0
Sweden,SWE,2-Jan-20,,,0
Sweden,SWE,3-Jan-20,,,0
Sweden,SWE,4-Jan-20,,,0
Sweden,SWE,5-Jan-20,,,0
Sweden,SWE,6-Jan-20,,,0
Sweden,SWE,7-Jan-20,,,0
Sweden,SWE,8-Jan-20,,,0
Sweden,SWE,9-Jan-20,,,0
Sweden,SWE,10-Jan-20,,,0
Sweden,SWE,11-Jan-20,,,0
Sweden,SWE,12-Jan-20,,,0
Sweden,SWE,13-Jan-20,,,0
Sweden,SWE,14-Jan-20,,,0
Sweden,SWE,15-Jan-20,,,0
Sweden,SWE,16-Jan-20,,,0
Sweden,SWE,17-Jan-20,,,0
Sweden,SWE,18-Jan-20,,,0
Sweden,SWE,19-Jan-20,,,0
Sweden,SWE,20-Jan-20,,,0
Sweden,SWE,21-Jan-20,,,0
Sweden,SWE,22-Jan-20,0,,0
Sweden,SWE,23-Jan-20,0,,0
Sweden,SWE,24-Jan-20,0,,0
Sweden,SWE,25-Jan-20,0,,0
Sweden,SWE,26-Jan-20,0,,0
Sweden,SWE,27-Jan-20,0,,0
Sweden,SWE,28-Jan-20,0,,0
Sweden,SWE,29-Jan-20,0,,0
Sweden,SWE,30-Jan-20,0,,0
Sweden,SWE,31-Jan-20,0,,0
Sweden,SWE,1-Feb-20,0,,0
Sweden,SWE,2-Feb-20,0,,0
Sweden,SWE,3-Feb-20,0,,0
Sweden,SWE,4-Feb-20,0,,0
Sweden,SWE,5-Feb-20,0,,0
Sweden,SWE,6-Feb-20,0,,0
Sweden,SWE,7-Feb-20,0,,0
Sweden,SWE,8-Feb-20,0,,0
Sweden,SWE,9-Feb-20,0,,0
Sweden,SWE,10-Feb-20,0,,0
Sweden,SWE,11-Feb-20,0,,0
Sweden,SWE,12-Feb-20,0,,0
Sweden,SWE,13-Feb-20,0,,0
Sweden,SWE,14-Feb-20,0,,0
Sweden,SWE,15-Feb-20,0,,0
Sweden,SWE,16-Feb-20,0,,0
Sweden,SWE,17-Feb-20,0,,0
Sweden,SWE,18-Feb-20,0,,0
Sweden,SWE,19-Feb-20,0,,0
Sweden,SWE,20-Feb-20,0,,0
Sweden,SWE,21-Feb-20,0,,0
Sweden,SWE,22-Feb-20,0,,0
Sweden,SWE,23-Feb-20,0,,0
Sweden,SWE,24-Feb-20,0,,0
Sweden,SWE,25-Feb-20,0,,0
Sweden,SWE,26-Feb-20,0,,0
Sweden,SWE,27-Feb-20,0,,0
Sweden,SWE,28-Feb-20,0,,0
Sweden,SWE,29-Feb-20,0,,0
Sweden,SWE,1-Mar-20,0,,0
Sweden,SWE,2-Mar-20,0,,0
Sweden,SWE,3-Mar-20,0,,0
Sweden,SWE,4-Mar-20,0,,0
Sweden,SWE,5-Mar-20,0,,0
Sweden,SWE,6-Mar-20,0,,0
Sweden,SWE,7-Mar-20,0,,0
Sweden,SWE,8-Mar-20,0,,0
Sweden,SWE,9-Mar-20,0,,0
Sweden,SWE,10-Mar-20,0,,0
Sweden,SWE,11-Mar-20,1,,0
Sweden,SWE,12-Mar-20,1,,1
Sweden,SWE,13-Mar-20,1,,1
Sweden,SWE,14-Mar-20,2,,1
Sweden,SWE,15-Mar-20,3,,1
Sweden,SWE,16-Mar-20,6,3,3
Sweden,SWE,17-Mar-20,7,3,7
Sweden,SWE,18-Mar-20,10,,8
Sweden,SWE,19-Mar-20,,,10
Sweden,SWE,20-Mar-20,,,10
Sweden,SWE,21-Mar-20,,,16
Sweden,SWE,22-Mar-20,,,20
Sweden,SWE,23-Mar-20,,,21
Sweden,SWE,24-Mar-20,,,25
Sweden,SWE,25-Mar-20,,,36
Sweden,SWE,26-Mar-20,,,42
Sweden,SWE,27-Mar-20,,,66
Switzerland,CHE,31-Dec-19,,,0
Switzerland,CHE,1-Jan-20,,,0
Switzerland,CHE,2-Jan-20,,,0
Switzerland,CHE,3-Jan-20,,,0
Switzerland,CHE,4-Jan-20,,,0
Switzerland,CHE,5-Jan-20,,,0
Switzerland,CHE,6-Jan-20,,,0
Switzerland,CHE,7-Jan-20,,,0
Switzerland,CHE,8-Jan-20,,,0
Switzerland,CHE,9-Jan-20,,,0
Switzerland,CHE,10-Jan-20,,,0
Switzerland,CHE,11-Jan-20,,,0
Switzerland,CHE,12-Jan-20,,,0
Switzerland,CHE,13-Jan-20,,,0
Switzerland,CHE,14-Jan-20,,,0
Switzerland,CHE,15-Jan-20,,,0
Switzerland,CHE,16-Jan-20,,,0
Switzerland,CHE,17-Jan-20,,,0
Switzerland,CHE,18-Jan-20,,,0
Switzerland,CHE,19-Jan-20,,,0
Switzerland,CHE,20-Jan-20,,,0
Switzerland,CHE,21-Jan-20,,,0
Switzerland,CHE,22-Jan-20,0,,0
Switzerland,CHE,23-Jan-20,0,,0
Switzerland,CHE,24-Jan-20,0,,0
Switzerland,CHE,25-Jan-20,0,,0
Switzerland,CHE,26-Jan-20,0,,0
Switzerland,CHE,27-Jan-20,0,,0
Switzerland,CHE,28-Jan-20,0,,0
Switzerland,CHE,29-Jan-20,0,,0
Switzerland,CHE,30-Jan-20,0,,0
Switzerland,CHE,31-Jan-20,0,,0
Switzerland,CHE,1-Feb-20,0,,0
Switzerland,CHE,2-Feb-20,0,,0
Switzerland,CHE,3-Feb-20,0,,0
Switzerland,CHE,4-Feb-20,0,,0
Switzerland,CHE,5-Feb-20,0,,0
Switzerland,CHE,6-Feb-20,0,,0
Switzerland,CHE,7-Feb-20,0,,0
Switzerland,CHE,8-Feb-20,0,,0
Switzerland,CHE,9-Feb-20,0,,0
Switzerland,CHE,10-Feb-20,0,,0
Switzerland,CHE,11-Feb-20,0,,0
Switzerland,CHE,12-Feb-20,0,,0
Switzerland,CHE,13-Feb-20,0,,0
Switzerland,CHE,14-Feb-20,0,,0
Switzerland,CHE,15-Feb-20,0,,0
Switzerland,CHE,16-Feb-20,0,,0
Switzerland,CHE,17-Feb-20,0,,0
Switzerland,CHE,18-Feb-20,0,,0
Switzerland,CHE,19-Feb-20,0,,0
Switzerland,CHE,20-Feb-20,0,,0
Switzerland,CHE,21-Feb-20,0,,0
Switzerland,CHE,22-Feb-20,0,,0
Switzerland,CHE,23-Feb-20,0,,0
Switzerland,CHE,24-Feb-20,0,,0
Switzerland,CHE,25-Feb-20,0,,0
Switzerland,CHE,26-Feb-20,0,,0
Switzerland,CHE,27-Feb-20,0,,0
Switzerland,CHE,28-Feb-20,0,,0
Switzerland,CHE,29-Feb-20,0,,0
Switzerland,CHE,1-Mar-20,0,,0
Switzerland,CHE,2-Mar-20,0,,0
Switzerland,CHE,3-Mar-20,0,,0
Switzerland,CHE,4-Mar-20,0,,0
Switzerland,CHE,5-Mar-20,1,,0
Switzerland,CHE,6-Mar-20,1,1,1
Switzerland,CHE,7-Mar-20,1,1,1
Switzerland,CHE,8-Mar-20,2,2,1
Switzerland,CHE,9-Mar-20,2,2,2
Switzerland,CHE,10-Mar-20,3,2,2
Switzerland,CHE,11-Mar-20,4,3,3
Switzerland,CHE,12-Mar-20,4,4,4
Switzerland,CHE,13-Mar-20,11,6,4
Switzerland,CHE,14-Mar-20,13,6,7
Switzerland,CHE,15-Mar-20,14,11,11
Switzerland,CHE,16-Mar-20,14,13,13
Switzerland,CHE,17-Mar-20,27,14,14
Switzerland,CHE,18-Mar-20,28,,19
Switzerland,CHE,19-Mar-20,,,21
Switzerland,CHE,20-Mar-20,,,33
Switzerland,CHE,21-Mar-20,,,43
Switzerland,CHE,22-Mar-20,,,56
Switzerland,CHE,23-Mar-20,,,60
Switzerland,CHE,24-Mar-20,,,66
Switzerland,CHE,25-Mar-20,,,86
Switzerland,CHE,26-Mar-20,,,103
Switzerland,CHE,27-Mar-20,,,161
Syria,SYR,23-Mar-20,,,0
Syria,SYR,24-Mar-20,,,0
Syria,SYR,25-Mar-20,,,0
Syria,SYR,26-Mar-20,,,0
Syria,SYR,27-Mar-20,,,0
Taiwan,TWN,31-Dec-19,,,0
Taiwan,TWN,1-Jan-20,,,0
Taiwan,TWN,2-Jan-20,,,0
Taiwan,TWN,3-Jan-20,,,0
Taiwan,TWN,4-Jan-20,,,0
Taiwan,TWN,5-Jan-20,,,0
Taiwan,TWN,6-Jan-20,,,0
Taiwan,TWN,7-Jan-20,,,0
Taiwan,TWN,8-Jan-20,,,0
Taiwan,TWN,9-Jan-20,,,0
Taiwan,TWN,10-Jan-20,,,0
Taiwan,TWN,11-Jan-20,,,0
Taiwan,TWN,12-Jan-20,,,0
Taiwan,TWN,13-Jan-20,,,0
Taiwan,TWN,14-Jan-20,,,0
Taiwan,TWN,15-Jan-20,,,0
Taiwan,TWN,16-Jan-20,,,0
Taiwan,TWN,17-Jan-20,,,0
Taiwan,TWN,18-Jan-20,,,0
Taiwan,TWN,19-Jan-20,,,0
Taiwan,TWN,20-Jan-20,,,0
Taiwan,TWN,21-Jan-20,,,0
Taiwan,TWN,22-Jan-20,0,,0
Taiwan,TWN,23-Jan-20,0,,0
Taiwan,TWN,24-Jan-20,0,,0
Taiwan,TWN,25-Jan-20,0,,0
Taiwan,TWN,26-Jan-20,0,,0
Taiwan,TWN,27-Jan-20,0,,0
Taiwan,TWN,28-Jan-20,0,,0
Taiwan,TWN,29-Jan-20,0,,0
Taiwan,TWN,30-Jan-20,0,,0
Taiwan,TWN,31-Jan-20,0,,0
Taiwan,TWN,1-Feb-20,0,,0
Taiwan,TWN,2-Feb-20,0,,0
Taiwan,TWN,3-Feb-20,0,,0
Taiwan,TWN,4-Feb-20,0,,0
Taiwan,TWN,5-Feb-20,0,,0
Taiwan,TWN,6-Feb-20,0,,0
Taiwan,TWN,7-Feb-20,0,,0
Taiwan,TWN,8-Feb-20,0,,0
Taiwan,TWN,9-Feb-20,0,,0
Taiwan,TWN,10-Feb-20,0,,0
Taiwan,TWN,11-Feb-20,0,,0
Taiwan,TWN,12-Feb-20,0,,0
Taiwan,TWN,13-Feb-20,0,,0
Taiwan,TWN,14-Feb-20,0,,0
Taiwan,TWN,15-Feb-20,0,,0
Taiwan,TWN,16-Feb-20,1,,0
Taiwan,TWN,17-Feb-20,1,,1
Taiwan,TWN,18-Feb-20,1,,1
Taiwan,TWN,19-Feb-20,1,,1
Taiwan,TWN,20-Feb-20,1,,1
Taiwan,TWN,21-Feb-20,1,,1
Taiwan,TWN,22-Feb-20,1,,1
Taiwan,TWN,23-Feb-20,1,,1
Taiwan,TWN,24-Feb-20,1,,1
Taiwan,TWN,25-Feb-20,1,,1
Taiwan,TWN,26-Feb-20,1,,1
Taiwan,TWN,27-Feb-20,1,,1
Taiwan,TWN,28-Feb-20,1,,1
Taiwan,TWN,29-Feb-20,1,,1
Taiwan,TWN,1-Mar-20,1,,1
Taiwan,TWN,2-Mar-20,1,,1
Taiwan,TWN,3-Mar-20,1,,1
Taiwan,TWN,4-Mar-20,1,,1
Taiwan,TWN,5-Mar-20,1,,
Taiwan,TWN,6-Mar-20,1,,1
Taiwan,TWN,7-Mar-20,1,,1
Taiwan,TWN,8-Mar-20,1,,1
Taiwan,TWN,9-Mar-20,1,,1
Taiwan,TWN,10-Mar-20,1,,
Taiwan,TWN,11-Mar-20,1,,1
Taiwan,TWN,12-Mar-20,1,,1
Taiwan,TWN,13-Mar-20,1,,1
Taiwan,TWN,14-Mar-20,1,,1
Taiwan,TWN,15-Mar-20,1,,1
Taiwan,TWN,16-Mar-20,1,,1
Taiwan,TWN,17-Mar-20,1,,1
Taiwan,TWN,18-Mar-20,1,,1
Taiwan,TWN,19-Mar-20,,,1
Taiwan,TWN,20-Mar-20,,,1
Taiwan,TWN,21-Mar-20,,,2
Taiwan,TWN,22-Mar-20,,,2
Taiwan,TWN,23-Mar-20,,,2
Taiwan,TWN,24-Mar-20,,,2
Taiwan,TWN,25-Mar-20,,,2
Taiwan,TWN,26-Mar-20,,,2
Taiwan,TWN,27-Mar-20,,,2
Tanzania,TZA,22-Jan-20,0,,
Tanzania,TZA,23-Jan-20,0,,
Tanzania,TZA,24-Jan-20,0,,
Tanzania,TZA,25-Jan-20,0,,
Tanzania,TZA,26-Jan-20,0,,
Tanzania,TZA,27-Jan-20,0,,
Tanzania,TZA,28-Jan-20,0,,
Tanzania,TZA,29-Jan-20,0,,
Tanzania,TZA,30-Jan-20,0,,
Tanzania,TZA,31-Jan-20,0,,
Tanzania,TZA,1-Feb-20,0,,
Tanzania,TZA,2-Feb-20,0,,
Tanzania,TZA,3-Feb-20,0,,
Tanzania,TZA,4-Feb-20,0,,
Tanzania,TZA,5-Feb-20,0,,
Tanzania,TZA,6-Feb-20,0,,
Tanzania,TZA,7-Feb-20,0,,
Tanzania,TZA,8-Feb-20,0,,
Tanzania,TZA,9-Feb-20,0,,
Tanzania,TZA,10-Feb-20,0,,
Tanzania,TZA,11-Feb-20,0,,
Tanzania,TZA,12-Feb-20,0,,
Tanzania,TZA,13-Feb-20,0,,
Tanzania,TZA,14-Feb-20,0,,
Tanzania,TZA,15-Feb-20,0,,
Tanzania,TZA,16-Feb-20,0,,
Tanzania,TZA,17-Feb-20,0,,
Tanzania,TZA,18-Feb-20,0,,
Tanzania,TZA,19-Feb-20,0,,
Tanzania,TZA,20-Feb-20,0,,
Tanzania,TZA,21-Feb-20,0,,
Tanzania,TZA,22-Feb-20,0,,
Tanzania,TZA,23-Feb-20,0,,
Tanzania,TZA,24-Feb-20,0,,
Tanzania,TZA,25-Feb-20,0,,
Tanzania,TZA,26-Feb-20,0,,
Tanzania,TZA,27-Feb-20,0,,
Tanzania,TZA,28-Feb-20,0,,
Tanzania,TZA,29-Feb-20,0,,
Tanzania,TZA,1-Mar-20,0,,
Tanzania,TZA,2-Mar-20,0,,
Tanzania,TZA,3-Mar-20,0,,
Tanzania,TZA,4-Mar-20,0,,
Tanzania,TZA,5-Mar-20,0,,
Tanzania,TZA,6-Mar-20,0,,
Tanzania,TZA,7-Mar-20,0,,
Tanzania,TZA,8-Mar-20,0,,
Tanzania,TZA,9-Mar-20,0,,
Tanzania,TZA,10-Mar-20,0,,
Tanzania,TZA,11-Mar-20,0,,
Tanzania,TZA,12-Mar-20,0,,
Tanzania,TZA,13-Mar-20,0,,
Tanzania,TZA,14-Mar-20,0,,
Tanzania,TZA,15-Mar-20,0,,
Tanzania,TZA,16-Mar-20,0,,
Tanzania,TZA,17-Mar-20,0,,0
Tanzania,TZA,18-Mar-20,0,,0
Tanzania,TZA,19-Mar-20,,,0
Tanzania,TZA,20-Mar-20,,,0
Tanzania,TZA,21-Mar-20,,,0
Tanzania,TZA,22-Mar-20,,,0
Tanzania,TZA,23-Mar-20,,,0
Tanzania,TZA,24-Mar-20,,,0
Tanzania,TZA,25-Mar-20,,,0
Tanzania,TZA,26-Mar-20,,,0
Tanzania,TZA,27-Mar-20,,,0
Thailand,THA,31-Dec-19,,,0
Thailand,THA,1-Jan-20,,,0
Thailand,THA,2-Jan-20,,,0
Thailand,THA,3-Jan-20,,,0
Thailand,THA,4-Jan-20,,,0
Thailand,THA,5-Jan-20,,,0
Thailand,THA,6-Jan-20,,,0
Thailand,THA,7-Jan-20,,,0
Thailand,THA,8-Jan-20,,,0
Thailand,THA,9-Jan-20,,,0
Thailand,THA,10-Jan-20,,,0
Thailand,THA,11-Jan-20,,,0
Thailand,THA,12-Jan-20,,,0
Thailand,THA,13-Jan-20,,,0
Thailand,THA,14-Jan-20,,,0
Thailand,THA,15-Jan-20,,,0
Thailand,THA,16-Jan-20,,,0
Thailand,THA,17-Jan-20,,,0
Thailand,THA,18-Jan-20,,,0
Thailand,THA,19-Jan-20,,,0
Thailand,THA,20-Jan-20,,,0
Thailand,THA,21-Jan-20,,,0
Thailand,THA,22-Jan-20,0,,0
Thailand,THA,23-Jan-20,0,,0
Thailand,THA,24-Jan-20,0,,0
Thailand,THA,25-Jan-20,0,,0
Thailand,THA,26-Jan-20,0,,0
Thailand,THA,27-Jan-20,0,,0
Thailand,THA,28-Jan-20,0,,0
Thailand,THA,29-Jan-20,0,,0
Thailand,THA,30-Jan-20,0,,0
Thailand,THA,31-Jan-20,0,,0
Thailand,THA,1-Feb-20,0,,0
Thailand,THA,2-Feb-20,0,,0
Thailand,THA,3-Feb-20,0,,0
Thailand,THA,4-Feb-20,0,,0
Thailand,THA,5-Feb-20,0,,0
Thailand,THA,6-Feb-20,0,,0
Thailand,THA,7-Feb-20,0,,0
Thailand,THA,8-Feb-20,0,,0
Thailand,THA,9-Feb-20,0,,0
Thailand,THA,10-Feb-20,0,,0
Thailand,THA,11-Feb-20,0,,0
Thailand,THA,12-Feb-20,0,,0
Thailand,THA,13-Feb-20,0,,0
Thailand,THA,14-Feb-20,0,,0
Thailand,THA,15-Feb-20,0,,0
Thailand,THA,16-Feb-20,0,,0
Thailand,THA,17-Feb-20,0,,0
Thailand,THA,18-Feb-20,0,,0
Thailand,THA,19-Feb-20,0,,0
Thailand,THA,20-Feb-20,0,,0
Thailand,THA,21-Feb-20,0,,0
Thailand,THA,22-Feb-20,0,,0
Thailand,THA,23-Feb-20,0,,0
Thailand,THA,24-Feb-20,0,,0
Thailand,THA,25-Feb-20,0,,0
Thailand,THA,26-Feb-20,0,,0
Thailand,THA,27-Feb-20,0,,0
Thailand,THA,28-Feb-20,0,,0
Thailand,THA,29-Feb-20,0,,0
Thailand,THA,1-Mar-20,1,,1
Thailand,THA,2-Mar-20,1,1,1
Thailand,THA,3-Mar-20,1,1,
Thailand,THA,4-Mar-20,1,1,
Thailand,THA,5-Mar-20,1,1,1
Thailand,THA,6-Mar-20,1,1,
Thailand,THA,7-Mar-20,1,1,1
Thailand,THA,8-Mar-20,1,1,
Thailand,THA,9-Mar-20,1,1,
Thailand,THA,10-Mar-20,1,1,
Thailand,THA,11-Mar-20,1,1,1
Thailand,THA,12-Mar-20,1,1,1
Thailand,THA,13-Mar-20,1,1,
Thailand,THA,14-Mar-20,1,1,1
Thailand,THA,15-Mar-20,1,1,1
Thailand,THA,16-Mar-20,1,1,1
Thailand,THA,17-Mar-20,1,1,1
Thailand,THA,18-Mar-20,1,,1
Thailand,THA,19-Mar-20,,,1
Thailand,THA,20-Mar-20,,,1
Thailand,THA,21-Mar-20,,,1
Thailand,THA,22-Mar-20,,,1
Thailand,THA,23-Mar-20,,,1
Thailand,THA,24-Mar-20,,,4
Thailand,THA,25-Mar-20,,,4
Thailand,THA,26-Mar-20,,,4
Thailand,THA,27-Mar-20,,,5
Timor,TLS,22-Mar-20,,,0
Timor,TLS,23-Mar-20,,,0
Timor,TLS,24-Mar-20,,,0
Timor,TLS,25-Mar-20,,,0
Timor,TLS,26-Mar-20,,,0
Timor,TLS,27-Mar-20,,,0
Togo,TGO,22-Jan-20,0,,
Togo,TGO,23-Jan-20,0,,
Togo,TGO,24-Jan-20,0,,
Togo,TGO,25-Jan-20,0,,
Togo,TGO,26-Jan-20,0,,
Togo,TGO,27-Jan-20,0,,
Togo,TGO,28-Jan-20,0,,
Togo,TGO,29-Jan-20,0,,
Togo,TGO,30-Jan-20,0,,
Togo,TGO,31-Jan-20,0,,
Togo,TGO,1-Feb-20,0,,
Togo,TGO,2-Feb-20,0,,
Togo,TGO,3-Feb-20,0,,
Togo,TGO,4-Feb-20,0,,
Togo,TGO,5-Feb-20,0,,
Togo,TGO,6-Feb-20,0,,
Togo,TGO,7-Feb-20,0,,
Togo,TGO,8-Feb-20,0,,
Togo,TGO,9-Feb-20,0,,
Togo,TGO,10-Feb-20,0,,
Togo,TGO,11-Feb-20,0,,
Togo,TGO,12-Feb-20,0,,
Togo,TGO,13-Feb-20,0,,
Togo,TGO,14-Feb-20,0,,
Togo,TGO,15-Feb-20,0,,
Togo,TGO,16-Feb-20,0,,
Togo,TGO,17-Feb-20,0,,
Togo,TGO,18-Feb-20,0,,
Togo,TGO,19-Feb-20,0,,
Togo,TGO,20-Feb-20,0,,
Togo,TGO,21-Feb-20,0,,
Togo,TGO,22-Feb-20,0,,
Togo,TGO,23-Feb-20,0,,
Togo,TGO,24-Feb-20,0,,
Togo,TGO,25-Feb-20,0,,
Togo,TGO,26-Feb-20,0,,
Togo,TGO,27-Feb-20,0,,
Togo,TGO,28-Feb-20,0,,
Togo,TGO,29-Feb-20,0,,
Togo,TGO,1-Mar-20,0,,
Togo,TGO,2-Mar-20,0,,
Togo,TGO,3-Mar-20,0,,
Togo,TGO,4-Mar-20,0,,
Togo,TGO,5-Mar-20,0,,
Togo,TGO,6-Mar-20,0,,
Togo,TGO,7-Mar-20,0,,0
Togo,TGO,8-Mar-20,0,,
Togo,TGO,9-Mar-20,0,,
Togo,TGO,10-Mar-20,0,,
Togo,TGO,11-Mar-20,0,,
Togo,TGO,12-Mar-20,0,,
Togo,TGO,13-Mar-20,0,,
Togo,TGO,14-Mar-20,0,,
Togo,TGO,15-Mar-20,0,,0
Togo,TGO,16-Mar-20,0,,0
Togo,TGO,17-Mar-20,0,,0
Togo,TGO,18-Mar-20,0,,0
Togo,TGO,19-Mar-20,,,0
Togo,TGO,20-Mar-20,,,0
Togo,TGO,21-Mar-20,,,0
Togo,TGO,22-Mar-20,,,0
Togo,TGO,23-Mar-20,,,0
Togo,TGO,24-Mar-20,,,0
Togo,TGO,25-Mar-20,,,0
Togo,TGO,26-Mar-20,,,0
Togo,TGO,27-Mar-20,,,0
Trinidad and Tobago,TTO,22-Jan-20,0,,
Trinidad and Tobago,TTO,23-Jan-20,0,,
Trinidad and Tobago,TTO,24-Jan-20,0,,
Trinidad and Tobago,TTO,25-Jan-20,0,,
Trinidad and Tobago,TTO,26-Jan-20,0,,
Trinidad and Tobago,TTO,27-Jan-20,0,,
Trinidad and Tobago,TTO,28-Jan-20,0,,
Trinidad and Tobago,TTO,29-Jan-20,0,,
Trinidad and Tobago,TTO,30-Jan-20,0,,
