Country,Code,Date,Johns Hopkins,WHO (cases),ECDC (cases)
Australia,AUS,6-Feb-20,14,14,13
Australia,AUS,7-Feb-20,15,15,14
Australia,AUS,8-Feb-20,15,15,14
Australia,AUS,9-Feb-20,15,15,14
Australia,AUS,10-Feb-20,15,15,14
Australia,AUS,11-Feb-20,15,15,14
Australia,AUS,12-Feb-20,15,15,14
Australia,AUS,13-Feb-20,15,15,14
Australia,AUS,14-Feb-20,15,15,15
Australia,AUS,15-Feb-20,15,15,15
Australia,AUS,16-Feb-20,15,15,15
Australia,AUS,17-Feb-20,15,15,15
Australia,AUS,18-Feb-20,15,15,15
Australia,AUS,19-Feb-20,15,15,15
Australia,AUS,20-Feb-20,15,15,15
Australia,AUS,21-Feb-20,19,17,17
Australia,AUS,22-Feb-20,22,21,21
Australia,AUS,23-Feb-20,22,22,22
Australia,AUS,24-Feb-20,22,22,22
Australia,AUS,25-Feb-20,22,22,22
Australia,AUS,26-Feb-20,22,23,22
Australia,AUS,27-Feb-20,23,23,23
Australia,AUS,28-Feb-20,23,23,23
Australia,AUS,29-Feb-20,25,24,25
Australia,AUS,1-Mar-20,27,25,26
Australia,AUS,2-Mar-20,30,27,29
Australia,AUS,3-Mar-20,39,33,33
Australia,AUS,4-Mar-20,52,43,41
Australia,AUS,5-Mar-20,55,57,52
Australia,AUS,6-Mar-20,60,57,59
Australia,AUS,7-Mar-20,63,62,63
Australia,AUS,8-Mar-20,76,74,74
Australia,AUS,9-Mar-20,91,77,80
Australia,AUS,10-Mar-20,107,92,100
Australia,AUS,11-Mar-20,128,112,112
Australia,AUS,12-Mar-20,128,122,126
Australia,AUS,13-Mar-20,200,140,156
Australia,AUS,14-Mar-20,250,197,197
Australia,AUS,15-Mar-20,297,249,249
Australia,AUS,16-Mar-20,377,298,298
Australia,AUS,17-Mar-20,452,375,375
Australia,AUS,18-Mar-20,568,,454
Australia,AUS,19-Mar-20,,,565
Australia,AUS,20-Mar-20,,,709
Australia,AUS,21-Mar-20,,,874
Australia,AUS,22-Mar-20,,,1098
Australia,AUS,23-Mar-20,,,1709
Australia,AUS,24-Mar-20,,,1823
Australia,AUS,25-Mar-20,,,2423
Australia,AUS,26-Mar-20,,,2423
Australia,AUS,27-Mar-20,,,3166
Austria,AUT,31-Dec-19,,,0
Austria,AUT,1-Jan-20,,,0
Austria,AUT,2-Jan-20,,,0
Austria,AUT,3-Jan-20,,,0
Austria,AUT,4-Jan-20,,,0
Austria,AUT,5-Jan-20,,,0
Austria,AUT,6-Jan-20,,,0
Austria,AUT,7-Jan-20,,,0
Austria,AUT,8-Jan-20,,,0
Austria,AUT,9-Jan-20,,,0
Austria,AUT,10-Jan-20,,,0
Austria,AUT,11-Jan-20,,,0
Austria,AUT,12-Jan-20,,,0
Austria,AUT,13-Jan-20,,,0
Austria,AUT,14-Jan-20,,,0
Austria,AUT,15-Jan-20,,,0
Austria,AUT,16-Jan-20,,,0
Austria,AUT,17-Jan-20,,,0
Austria,AUT,18-Jan-20,,,0
Austria,AUT,19-Jan-20,,,0
Austria,AUT,20-Jan-20,,,0
Austria,AUT,21-Jan-20,,,0
Austria,AUT,22-Jan-20,0,,0
Austria,AUT,23-Jan-20,0,,0
Austria,AUT,24-Jan-20,0,,0
Austria,AUT,25-Jan-20,0,,0
Austria,AUT,26-Jan-20,0,,0
Austria,AUT,27-Jan-20,0,,0
Austria,AUT,28-Jan-20,0,,0
Austria,AUT,29-Jan-20,0,,0
Austria,AUT,30-Jan-20,0,,0
Austria,AUT,31-Jan-20,0,,0
Austria,AUT,1-Feb-20,0,,0
Austria,AUT,2-Feb-20,0,,0
Austria,AUT,3-Feb-20,0,,0
Austria,AUT,4-Feb-20,0,,0
Austria,AUT,5-Feb-20,0,,0
Austria,AUT,6-Feb-20,0,,0
Austria,AUT,7-Feb-20,0,,0
Austria,AUT,8-Feb-20,0,,0
Austria,AUT,9-Feb-20,0,,0
Austria,AUT,10-Feb-20,0,,0
Austria,AUT,11-Feb-20,0,,0
Austria,AUT,12-Feb-20,0,,0
Austria,AUT,13-Feb-20,0,,0
Austria,AUT,14-Feb-20,0,,0
Austria,AUT,15-Feb-20,0,,0
Austria,AUT,16-Feb-20,0,,0
Austria,AUT,17-Feb-20,0,,0
Austria,AUT,18-Feb-20,0,,0
Austria,AUT,19-Feb-20,0,,0
Austria,AUT,20-Feb-20,0,,0
Austria,AUT,21-Feb-20,0,,0
Austria,AUT,22-Feb-20,0,,0
Austria,AUT,23-Feb-20,0,,0
Austria,AUT,24-Feb-20,0,,0
Austria,AUT,25-Feb-20,2,,0
Austria,AUT,26-Feb-20,2,2,2
Austria,AUT,27-Feb-20,3,2,2
Austria,AUT,28-Feb-20,3,4,5
Austria,AUT,29-Feb-20,9,5,7
Austria,AUT,1-Mar-20,14,10,10
Austria,AUT,2-Mar-20,18,10,14
Austria,AUT,3-Mar-20,21,18,18
Austria,AUT,4-Mar-20,29,24,24
Austria,AUT,5-Mar-20,41,37,29
Austria,AUT,6-Mar-20,55,47,41
Austria,AUT,7-Mar-20,79,66,74
Austria,AUT,8-Mar-20,104,104,99
Austria,AUT,9-Mar-20,131,112,102
Austria,AUT,10-Mar-20,182,131,131
Austria,AUT,11-Mar-20,246,182,182
Austria,AUT,12-Mar-20,302,302,246
Austria,AUT,13-Mar-20,504,361,361
Austria,AUT,14-Mar-20,655,504,504
Austria,AUT,15-Mar-20,860,800,655
Austria,AUT,16-Mar-20,1018,959,860
Austria,AUT,17-Mar-20,1332,1132,1016
Austria,AUT,18-Mar-20,1646,,1332
Austria,AUT,19-Mar-20,,,1646
Austria,AUT,20-Mar-20,,,2196
Austria,AUT,21-Mar-20,,,2649
Austria,AUT,22-Mar-20,,,3024
Austria,AUT,23-Mar-20,,,3631
Austria,AUT,24-Mar-20,,,4486
Austria,AUT,25-Mar-20,,,5282
Austria,AUT,26-Mar-20,,,5888
Austria,AUT,27-Mar-20,,,7029
Azerbaijan,AZE,31-Dec-19,,,0
Azerbaijan,AZE,1-Jan-20,,,0
Azerbaijan,AZE,2-Jan-20,,,0
Azerbaijan,AZE,3-Jan-20,,,0
Azerbaijan,AZE,4-Jan-20,,,0
Azerbaijan,AZE,5-Jan-20,,,0
Azerbaijan,AZE,6-Jan-20,,,0
Azerbaijan,AZE,7-Jan-20,,,0
Azerbaijan,AZE,8-Jan-20,,,0
Azerbaijan,AZE,9-Jan-20,,,0
Azerbaijan,AZE,10-Jan-20,,,0
Azerbaijan,AZE,11-Jan-20,,,0
Azerbaijan,AZE,12-Jan-20,,,0
Azerbaijan,AZE,13-Jan-20,,,0
Azerbaijan,AZE,14-Jan-20,,,0
Azerbaijan,AZE,15-Jan-20,,,0
Azerbaijan,AZE,16-Jan-20,,,0
Azerbaijan,AZE,17-Jan-20,,,0
Azerbaijan,AZE,18-Jan-20,,,0
Azerbaijan,AZE,19-Jan-20,,,0
Azerbaijan,AZE,20-Jan-20,,,0
Azerbaijan,AZE,21-Jan-20,,,0
Azerbaijan,AZE,22-Jan-20,0,,0
Azerbaijan,AZE,23-Jan-20,0,,0
Azerbaijan,AZE,24-Jan-20,0,,0
Azerbaijan,AZE,25-Jan-20,0,,0
Azerbaijan,AZE,26-Jan-20,0,,0
Azerbaijan,AZE,27-Jan-20,0,,0
Azerbaijan,AZE,28-Jan-20,0,,0
Azerbaijan,AZE,29-Jan-20,0,,0
Azerbaijan,AZE,30-Jan-20,0,,0
Azerbaijan,AZE,31-Jan-20,0,,0
Azerbaijan,AZE,1-Feb-20,0,,0
Azerbaijan,AZE,2-Feb-20,0,,0
Azerbaijan,AZE,3-Feb-20,0,,0
Azerbaijan,AZE,4-Feb-20,0,,0
Azerbaijan,AZE,5-Feb-20,0,,0
Azerbaijan,AZE,6-Feb-20,0,,0
Azerbaijan,AZE,7-Feb-20,0,,0
Azerbaijan,AZE,8-Feb-20,0,,0
Azerbaijan,AZE,9-Feb-20,0,,0
Azerbaijan,AZE,10-Feb-20,0,,0
Azerbaijan,AZE,11-Feb-20,0,,0
Azerbaijan,AZE,12-Feb-20,0,,0
Azerbaijan,AZE,13-Feb-20,0,,0
Azerbaijan,AZE,14-Feb-20,0,,0
Azerbaijan,AZE,15-Feb-20,0,,0
Azerbaijan,AZE,16-Feb-20,0,,0
Azerbaijan,AZE,17-Feb-20,0,,0
Azerbaijan,AZE,18-Feb-20,0,,0
Azerbaijan,AZE,19-Feb-20,0,,0
Azerbaijan,AZE,20-Feb-20,0,,0
Azerbaijan,AZE,21-Feb-20,0,,0
Azerbaijan,AZE,22-Feb-20,0,,0
Azerbaijan,AZE,23-Feb-20,0,,0
Azerbaijan,AZE,24-Feb-20,0,,0
Azerbaijan,AZE,25-Feb-20,0,,0
Azerbaijan,AZE,26-Feb-20,0,,0
Azerbaijan,AZE,27-Feb-20,0,,0
Azerbaijan,AZE,28-Feb-20,0,,0
Azerbaijan,AZE,29-Feb-20,0,,1
Azerbaijan,AZE,1-Mar-20,3,3,1
Azerbaijan,AZE,2-Mar-20,3,3,3
Azerbaijan,AZE,3-Mar-20,3,3,
Azerbaijan,AZE,4-Mar-20,3,3,
Azerbaijan,AZE,5-Mar-20,6,3,
Azerbaijan,AZE,6-Mar-20,6,3,6
Azerbaijan,AZE,7-Mar-20,9,9,9
Azerbaijan,AZE,8-Mar-20,9,9,
Azerbaijan,AZE,9-Mar-20,9,9,
Azerbaijan,AZE,10-Mar-20,11,9,
Azerbaijan,AZE,11-Mar-20,11,9,11
Azerbaijan,AZE,12-Mar-20,11,9,13
Azerbaijan,AZE,13-Mar-20,15,11,13
Azerbaijan,AZE,14-Mar-20,15,11,
Azerbaijan,AZE,15-Mar-20,23,19,19
Azerbaijan,AZE,16-Mar-20,15,19,19
Azerbaijan,AZE,17-Mar-20,28,19,19
Azerbaijan,AZE,18-Mar-20,28,,28
Azerbaijan,AZE,19-Mar-20,,,34
Azerbaijan,AZE,20-Mar-20,,,44
Azerbaijan,AZE,21-Mar-20,,,44
Azerbaijan,AZE,22-Mar-20,,,53
Azerbaijan,AZE,23-Mar-20,,,65
Azerbaijan,AZE,24-Mar-20,,,72
Azerbaijan,AZE,25-Mar-20,,,87
Azerbaijan,AZE,26-Mar-20,,,93
Azerbaijan,AZE,27-Mar-20,,,122
Bahamas,BHS,22-Jan-20,0,,
Bahamas,BHS,23-Jan-20,0,,
Bahamas,BHS,24-Jan-20,0,,
Bahamas,BHS,25-Jan-20,0,,
Bahamas,BHS,26-Jan-20,0,,
Bahamas,BHS,27-Jan-20,0,,
Bahamas,BHS,28-Jan-20,0,,
Bahamas,BHS,29-Jan-20,0,,
Bahamas,BHS,30-Jan-20,0,,
Bahamas,BHS,31-Jan-20,0,,
Bahamas,BHS,1-Feb-20,0,,
Bahamas,BHS,2-Feb-20,0,,
Bahamas,BHS,3-Feb-20,0,,
Bahamas,BHS,4-Feb-20,0,,
Bahamas,BHS,5-Feb-20,0,,
Bahamas,BHS,6-Feb-20,0,,
Bahamas,BHS,7-Feb-20,0,,
Bahamas,BHS,8-Feb-20,0,,
Bahamas,BHS,9-Feb-20,0,,
Bahamas,BHS,10-Feb-20,0,,
Bahamas,BHS,11-Feb-20,0,,
Bahamas,BHS,12-Feb-20,0,,
Bahamas,BHS,13-Feb-20,0,,
Bahamas,BHS,14-Feb-20,0,,
Bahamas,BHS,15-Feb-20,0,,
Bahamas,BHS,16-Feb-20,0,,
Bahamas,BHS,17-Feb-20,0,,
Bahamas,BHS,18-Feb-20,0,,
Bahamas,BHS,19-Feb-20,0,,
Bahamas,BHS,20-Feb-20,0,,
Bahamas,BHS,21-Feb-20,0,,
Bahamas,BHS,22-Feb-20,0,,
Bahamas,BHS,23-Feb-20,0,,
Bahamas,BHS,24-Feb-20,0,,
Bahamas,BHS,25-Feb-20,0,,
Bahamas,BHS,26-Feb-20,0,,
Bahamas,BHS,27-Feb-20,0,,
Bahamas,BHS,28-Feb-20,0,,
Bahamas,BHS,29-Feb-20,0,,
Bahamas,BHS,1-Mar-20,0,,
Bahamas,BHS,2-Mar-20,0,,
Bahamas,BHS,3-Mar-20,0,,
Bahamas,BHS,4-Mar-20,0,,
Bahamas,BHS,5-Mar-20,0,,
Bahamas,BHS,6-Mar-20,0,,
Bahamas,BHS,7-Mar-20,0,,
Bahamas,BHS,8-Mar-20,0,,
Bahamas,BHS,9-Mar-20,0,,
Bahamas,BHS,10-Mar-20,0,,
Bahamas,BHS,11-Mar-20,0,,
Bahamas,BHS,12-Mar-20,0,,
Bahamas,BHS,13-Mar-20,0,,
Bahamas,BHS,14-Mar-20,0,,
Bahamas,BHS,15-Mar-20,0,,
Bahamas,BHS,16-Mar-20,1,,1
Bahamas,BHS,17-Mar-20,1,1,1
Bahamas,BHS,18-Mar-20,1,,
Bahamas,BHS,20-Mar-20,,,3
Bahamas,BHS,21-Mar-20,,,4
Bahamas,BHS,22-Mar-20,,,4
Bahamas,BHS,23-Mar-20,,,4
Bahamas,BHS,24-Mar-20,,,4
Bahamas,BHS,25-Mar-20,,,4
Bahamas,BHS,26-Mar-20,,,5
Bahamas,BHS,27-Mar-20,,,9
Bahrain,BHR,31-Dec-19,,,0
Bahrain,BHR,1-Jan-20,,,0
Bahrain,BHR,2-Jan-20,,,0
Bahrain,BHR,3-Jan-20,,,0
Bahrain,BHR,4-Jan-20,,,0
Bahrain,BHR,5-Jan-20,,,0
Bahrain,BHR,6-Jan-20,,,0
Bahrain,BHR,7-Jan-20,,,0
Bahrain,BHR,8-Jan-20,,,0
Bahrain,BHR,9-Jan-20,,,0
Bahrain,BHR,10-Jan-20,,,0
Bahrain,BHR,11-Jan-20,,,0
Bahrain,BHR,12-Jan-20,,,0
Bahrain,BHR,13-Jan-20,,,0
Bahrain,BHR,14-Jan-20,,,0
Bahrain,BHR,15-Jan-20,,,0
Bahrain,BHR,16-Jan-20,,,0
Bahrain,BHR,17-Jan-20,,,0
Bahrain,BHR,18-Jan-20,,,0
Bahrain,BHR,19-Jan-20,,,0
Bahrain,BHR,20-Jan-20,,,0
Bahrain,BHR,21-Jan-20,,,0
Bahrain,BHR,22-Jan-20,0,,0
Bahrain,BHR,23-Jan-20,0,,0
Bahrain,BHR,24-Jan-20,0,,0
Bahrain,BHR,25-Jan-20,0,,0
Bahrain,BHR,26-Jan-20,0,,0
Bahrain,BHR,27-Jan-20,0,,0
Bahrain,BHR,28-Jan-20,0,,0
Bahrain,BHR,29-Jan-20,0,,0
Bahrain,BHR,30-Jan-20,0,,0
Bahrain,BHR,31-Jan-20,0,,0
Bahrain,BHR,1-Feb-20,0,,0
Bahrain,BHR,2-Feb-20,0,,0
Bahrain,BHR,3-Feb-20,0,,0
Bahrain,BHR,4-Feb-20,0,,0
Bahrain,BHR,5-Feb-20,0,,0
Bahrain,BHR,6-Feb-20,0,,0
Bahrain,BHR,7-Feb-20,0,,0
Bahrain,BHR,8-Feb-20,0,,0
Bahrain,BHR,9-Feb-20,0,,0
Bahrain,BHR,10-Feb-20,0,,0
Bahrain,BHR,11-Feb-20,0,,0
Bahrain,BHR,12-Feb-20,0,,0
Bahrain,BHR,13-Feb-20,0,,0
Bahrain,BHR,14-Feb-20,0,,0
Bahrain,BHR,15-Feb-20,0,,0
Bahrain,BHR,16-Feb-20,0,,0
Bahrain,BHR,17-Feb-20,0,,0
Bahrain,BHR,18-Feb-20,0,,0
Bahrain,BHR,19-Feb-20,0,,0
Bahrain,BHR,20-Feb-20,0,,0
Bahrain,BHR,21-Feb-20,0,,0
Bahrain,BHR,22-Feb-20,0,,0
Bahrain,BHR,23-Feb-20,0,,0
Bahrain,BHR,24-Feb-20,1,,1
Bahrain,BHR,25-Feb-20,23,8,2
Bahrain,BHR,26-Feb-20,33,26,23
Bahrain,BHR,27-Feb-20,33,33,33
Bahrain,BHR,28-Feb-20,36,33,33
Bahrain,BHR,29-Feb-20,41,38,38
Bahrain,BHR,1-Mar-20,47,40,41
Bahrain,BHR,2-Mar-20,49,47,47
Bahrain,BHR,3-Mar-20,49,49,
Bahrain,BHR,4-Mar-20,52,49,49
Bahrain,BHR,5-Mar-20,55,49,52
Bahrain,BHR,6-Mar-20,60,49,52
Bahrain,BHR,7-Mar-20,85,49,56
Bahrain,BHR,8-Mar-20,85,56,63
Bahrain,BHR,9-Mar-20,95,79,79
Bahrain,BHR,10-Mar-20,110,109,109
Bahrain,BHR,11-Mar-20,195,110,110
Bahrain,BHR,12-Mar-20,195,189,162
Bahrain,BHR,13-Mar-20,189,195,162
Bahrain,BHR,14-Mar-20,210,210,210
Bahrain,BHR,15-Mar-20,214,211,211
Bahrain,BHR,16-Mar-20,214,221,214
Bahrain,BHR,17-Mar-20,228,229,221
Bahrain,BHR,18-Mar-20,256,,237
Bahrain,BHR,19-Mar-20,,,256
Bahrain,BHR,20-Mar-20,,,269
Bahrain,BHR,21-Mar-20,,,285
Bahrain,BHR,22-Mar-20,,,306
Bahrain,BHR,23-Mar-20,,,334
Bahrain,BHR,24-Mar-20,,,339
Bahrain,BHR,25-Mar-20,,,390
Bahrain,BHR,26-Mar-20,,,419
Bahrain,BHR,27-Mar-20,,,458
Bangladesh,BGD,22-Jan-20,0,,
Bangladesh,BGD,23-Jan-20,0,,
Bangladesh,BGD,24-Jan-20,0,,
Bangladesh,BGD,25-Jan-20,0,,
Bangladesh,BGD,26-Jan-20,0,,
Bangladesh,BGD,27-Jan-20,0,,
Bangladesh,BGD,28-Jan-20,0,,
Bangladesh,BGD,29-Jan-20,0,,
Bangladesh,BGD,30-Jan-20,0,,
Bangladesh,BGD,31-Jan-20,0,,
Bangladesh,BGD,1-Feb-20,0,,
Bangladesh,BGD,2-Feb-20,0,,
Bangladesh,BGD,3-Feb-20,0,,
Bangladesh,BGD,4-Feb-20,0,,
Bangladesh,BGD,5-Feb-20,0,,
Bangladesh,BGD,6-Feb-20,0,,
Bangladesh,BGD,7-Feb-20,0,,
Bangladesh,BGD,8-Feb-20,0,,
Bangladesh,BGD,9-Feb-20,0,,
Bangladesh,BGD,10-Feb-20,0,,
Bangladesh,BGD,11-Feb-20,0,,
Bangladesh,BGD,12-Feb-20,0,,
Bangladesh,BGD,13-Feb-20,0,,
Bangladesh,BGD,14-Feb-20,0,,
Bangladesh,BGD,15-Feb-20,0,,
Bangladesh,BGD,16-Feb-20,0,,
Bangladesh,BGD,17-Feb-20,0,,
Bangladesh,BGD,18-Feb-20,0,,
Bangladesh,BGD,19-Feb-20,0,,
Bangladesh,BGD,20-Feb-20,0,,
Bangladesh,BGD,21-Feb-20,0,,
Bangladesh,BGD,22-Feb-20,0,,
Bangladesh,BGD,23-Feb-20,0,,
Bangladesh,BGD,24-Feb-20,0,,
Bangladesh,BGD,25-Feb-20,0,,
Bangladesh,BGD,26-Feb-20,0,,
Bangladesh,BGD,27-Feb-20,0,,
Bangladesh,BGD,28-Feb-20,0,,
Bangladesh,BGD,29-Feb-20,0,,
Bangladesh,BGD,1-Mar-20,0,,
Bangladesh,BGD,2-Mar-20,0,,
Bangladesh,BGD,3-Mar-20,0,,
Bangladesh,BGD,4-Mar-20,0,,
Bangladesh,BGD,5-Mar-20,0,,
Bangladesh,BGD,6-Mar-20,0,,
Bangladesh,BGD,7-Mar-20,0,,
Bangladesh,BGD,8-Mar-20,3,,
Bangladesh,BGD,9-Mar-20,3,3,3
Bangladesh,BGD,10-Mar-20,3,3,
Bangladesh,BGD,11-Mar-20,3,3,
Bangladesh,BGD,12-Mar-20,3,3,
Bangladesh,BGD,13-Mar-20,3,3,
Bangladesh,BGD,14-Mar-20,3,3,
Bangladesh,BGD,15-Mar-20,5,3,3
Bangladesh,BGD,16-Mar-20,8,5,
Bangladesh,BGD,17-Mar-20,10,8,5
Bangladesh,BGD,18-Mar-20,14,,8
Bangladesh,BGD,19-Mar-20,,,10
Bangladesh,BGD,20-Mar-20,,,10
Bangladesh,BGD,21-Mar-20,,,17
Bangladesh,BGD,22-Mar-20,,,24
Bangladesh,BGD,23-Mar-20,,,27
Bangladesh,BGD,24-Mar-20,,,33
Bangladesh,BGD,25-Mar-20,,,39
Bangladesh,BGD,26-Mar-20,,,39
Bangladesh,BGD,27-Mar-20,,,48
Barbados,BRB,22-Jan-20,0,,
Barbados,BRB,23-Jan-20,0,,
Barbados,BRB,24-Jan-20,0,,
Barbados,BRB,25-Jan-20,0,,
Barbados,BRB,26-Jan-20,0,,
Barbados,BRB,27-Jan-20,0,,
Barbados,BRB,28-Jan-20,0,,
Barbados,BRB,29-Jan-20,0,,
Barbados,BRB,30-Jan-20,0,,
Barbados,BRB,31-Jan-20,0,,
Barbados,BRB,1-Feb-20,0,,
Barbados,BRB,2-Feb-20,0,,
Barbados,BRB,3-Feb-20,0,,
Barbados,BRB,4-Feb-20,0,,
Barbados,BRB,5-Feb-20,0,,
Barbados,BRB,6-Feb-20,0,,
Barbados,BRB,7-Feb-20,0,,
Barbados,BRB,8-Feb-20,0,,
Barbados,BRB,9-Feb-20,0,,
Barbados,BRB,10-Feb-20,0,,
Barbados,BRB,11-Feb-20,0,,
Barbados,BRB,12-Feb-20,0,,
Barbados,BRB,13-Feb-20,0,,
Barbados,BRB,14-Feb-20,0,,
Barbados,BRB,15-Feb-20,0,,
Barbados,BRB,16-Feb-20,0,,
Barbados,BRB,17-Feb-20,0,,
Barbados,BRB,18-Feb-20,0,,
Barbados,BRB,19-Feb-20,0,,
Barbados,BRB,20-Feb-20,0,,
Barbados,BRB,21-Feb-20,0,,
Barbados,BRB,22-Feb-20,0,,
Barbados,BRB,23-Feb-20,0,,
Barbados,BRB,24-Feb-20,0,,
Barbados,BRB,25-Feb-20,0,,
Barbados,BRB,26-Feb-20,0,,
Barbados,BRB,27-Feb-20,0,,
Barbados,BRB,28-Feb-20,0,,
Barbados,BRB,29-Feb-20,0,,
Barbados,BRB,1-Mar-20,0,,
Barbados,BRB,2-Mar-20,0,,
Barbados,BRB,3-Mar-20,0,,
Barbados,BRB,4-Mar-20,0,,
Barbados,BRB,5-Mar-20,0,,
Barbados,BRB,6-Mar-20,0,,
Barbados,BRB,7-Mar-20,0,,
Barbados,BRB,8-Mar-20,0,,
Barbados,BRB,9-Mar-20,0,,
Barbados,BRB,10-Mar-20,0,,
Barbados,BRB,11-Mar-20,0,,
Barbados,BRB,12-Mar-20,0,,
Barbados,BRB,13-Mar-20,0,,
Barbados,BRB,14-Mar-20,0,,
Barbados,BRB,15-Mar-20,0,,
Barbados,BRB,16-Mar-20,0,,
Barbados,BRB,17-Mar-20,2,,
Barbados,BRB,18-Mar-20,2,,1
Barbados,BRB,19-Mar-20,,,1
Barbados,BRB,20-Mar-20,,,2
Barbados,BRB,21-Mar-20,,,6
Barbados,BRB,22-Mar-20,,,14
Barbados,BRB,23-Mar-20,,,17
Barbados,BRB,24-Mar-20,,,17
Barbados,BRB,25-Mar-20,,,18
Barbados,BRB,26-Mar-20,,,18
Barbados,BRB,27-Mar-20,,,24
Belarus,BLR,31-Dec-19,,,0
Belarus,BLR,1-Jan-20,,,0
Belarus,BLR,2-Jan-20,,,0
Belarus,BLR,3-Jan-20,,,0
Belarus,BLR,4-Jan-20,,,0
Belarus,BLR,5-Jan-20,,,0
Belarus,BLR,6-Jan-20,,,0
Belarus,BLR,7-Jan-20,,,0
Belarus,BLR,8-Jan-20,,,0
Belarus,BLR,9-Jan-20,,,0
Belarus,BLR,10-Jan-20,,,0
Belarus,BLR,11-Jan-20,,,0
Belarus,BLR,12-Jan-20,,,0
Belarus,BLR,13-Jan-20,,,0
Belarus,BLR,14-Jan-20,,,0
Belarus,BLR,15-Jan-20,,,0
Belarus,BLR,16-Jan-20,,,0
Belarus,BLR,17-Jan-20,,,0
Belarus,BLR,18-Jan-20,,,0
Belarus,BLR,19-Jan-20,,,0
Belarus,BLR,20-Jan-20,,,0
Belarus,BLR,21-Jan-20,,,0
Belarus,BLR,22-Jan-20,0,,0
Belarus,BLR,23-Jan-20,0,,0
Belarus,BLR,24-Jan-20,0,,0
Belarus,BLR,25-Jan-20,0,,0
Belarus,BLR,26-Jan-20,0,,0
Belarus,BLR,27-Jan-20,0,,0
Belarus,BLR,28-Jan-20,0,,0
Belarus,BLR,29-Jan-20,0,,0
Belarus,BLR,30-Jan-20,0,,0
Belarus,BLR,31-Jan-20,0,,0
Belarus,BLR,1-Feb-20,0,,0
Belarus,BLR,2-Feb-20,0,,0
Belarus,BLR,3-Feb-20,0,,0
Belarus,BLR,4-Feb-20,0,,0
Belarus,BLR,5-Feb-20,0,,0
Belarus,BLR,6-Feb-20,0,,0
Belarus,BLR,7-Feb-20,0,,0
Belarus,BLR,8-Feb-20,0,,0
Belarus,BLR,9-Feb-20,0,,0
Belarus,BLR,10-Feb-20,0,,0
Belarus,BLR,11-Feb-20,0,,0
Belarus,BLR,12-Feb-20,0,,0
Belarus,BLR,13-Feb-20,0,,0
Belarus,BLR,14-Feb-20,0,,0
Belarus,BLR,15-Feb-20,0,,0
Belarus,BLR,16-Feb-20,0,,0
Belarus,BLR,17-Feb-20,0,,0
Belarus,BLR,18-Feb-20,0,,0
Belarus,BLR,19-Feb-20,0,,0
Belarus,BLR,20-Feb-20,0,,0
Belarus,BLR,21-Feb-20,0,,0
Belarus,BLR,22-Feb-20,0,,0
Belarus,BLR,23-Feb-20,0,,0
Belarus,BLR,24-Feb-20,0,,0
Belarus,BLR,25-Feb-20,0,,0
Belarus,BLR,26-Feb-20,0,,0
Belarus,BLR,27-Feb-20,0,,0
Belarus,BLR,28-Feb-20,1,1,1
Belarus,BLR,29-Feb-20,1,1,1
Belarus,BLR,1-Mar-20,1,1,1
Belarus,BLR,2-Mar-20,1,1,1
Belarus,BLR,3-Mar-20,1,1,
Belarus,BLR,4-Mar-20,6,1,4
Belarus,BLR,5-Mar-20,6,6,6
Belarus,BLR,6-Mar-20,6,6,
Belarus,BLR,7-Mar-20,6,6,
Belarus,BLR,8-Mar-20,6,6,
Belarus,BLR,9-Mar-20,6,6,
Belarus,BLR,10-Mar-20,9,6,
Belarus,BLR,11-Mar-20,9,9,9
Belarus,BLR,12-Mar-20,12,12,12
Belarus,BLR,13-Mar-20,27,12,21
Belarus,BLR,14-Mar-20,27,21,
Belarus,BLR,15-Mar-20,27,21,
Belarus,BLR,16-Mar-20,36,36,27
Belarus,BLR,17-Mar-20,36,36,36
Belarus,BLR,18-Mar-20,51,,36
Belarus,BLR,19-Mar-20,,,46
Belarus,BLR,20-Mar-20,,,57
Belarus,BLR,21-Mar-20,,,57
Belarus,BLR,22-Mar-20,,,76
Belarus,BLR,23-Mar-20,,,76
Belarus,BLR,24-Mar-20,,,81
Belarus,BLR,25-Mar-20,,,81
Belarus,BLR,26-Mar-20,,,86
Belarus,BLR,27-Mar-20,,,86
Belgium,BEL,31-Dec-19,,,0
Belgium,BEL,1-Jan-20,,,0
Belgium,BEL,2-Jan-20,,,0
Belgium,BEL,3-Jan-20,,,0
Belgium,BEL,4-Jan-20,,,0
Belgium,BEL,5-Jan-20,,,0
Belgium,BEL,6-Jan-20,,,0
Belgium,BEL,7-Jan-20,,,0
Belgium,BEL,8-Jan-20,,,0
Belgium,BEL,9-Jan-20,,,0
Belgium,BEL,10-Jan-20,,,0
Belgium,BEL,11-Jan-20,,,0
Belgium,BEL,12-Jan-20,,,0
Belgium,BEL,13-Jan-20,,,0
Belgium,BEL,14-Jan-20,,,0
Belgium,BEL,15-Jan-20,,,0
Belgium,BEL,16-Jan-20,,,0
Belgium,BEL,17-Jan-20,,,0
Belgium,BEL,18-Jan-20,,,0
Belgium,BEL,19-Jan-20,,,0
Belgium,BEL,20-Jan-20,,,0
Belgium,BEL,21-Jan-20,,,0
Belgium,BEL,22-Jan-20,0,,0
Belgium,BEL,23-Jan-20,0,,0
Belgium,BEL,24-Jan-20,0,,0
